FileSize,Speed_Mean,Speed_SE
1M,0.1810852,0.0021849870114030398
10M,1.5264622,0.036466908985270455
100M,5.743821800000001,0.22303734330340289
1G,12.608145799999999,0.6020995391536519
10G,14.146816000000001,1.2456657492426286
100G,13.294008,2.890958832519775
