FileSize,Speed_Mean,Speed_SE
1M,0.1577612,0.006582226548820691
10M,1.0397662,0.07296678080428104
100M,1.1769434,0.04644598212289194
1G,6.6434242,3.136318500834464
10G,14.594739999999998,0.5330068778755113
100G,11.497756200000001,0.22404656420695224
