FileSize,Speed_Mean,Speed_SE
1M,0.25254740369370227,0.02526575036270109
10M,2.809249357149349,0.10419516188322901
100M,24.860358889142514,1.8500048049250366
1G,140.3134432302209,38.31282801154065
10G,317.454088189868,22.91573146974595
100G,248.25632506989592,14.032755294421454
