FileSize,Speed_Mean,Speed_SE
1M,0.2644474352489077,0.004998891657809273
10M,2.4876908203506387,0.02217634934585731
100M,13.555814375888115,0.33531043725828863
1G,94.96413674116623,6.0725545560773355
10G,229.4139342665307,26.77848703773756
100G,219.6162022298228,42.93610972949522
