FileSize,Speed_Mean,Speed_SE
1M,0.29045358022382783,0.00526271569511031
10M,2.72467980803507,0.04672935153942923
100M,12.85811351244366,0.22378012993953894
1G,50.79251701045213,0.711112601199722
10G,60.646776088693095,8.086227219001895
100G,64.80979824011288,4.945088587472148
