FileSize,Speed_Mean,Speed_SE
1M,0.3176941180281378,0.0035293430203122396
10M,3.053117607246161,0.04481077232559978
100M,24.337925620531788,0.5116623473382833
1G,82.17960913527119,0.9097474340294571
10G,123.09729694239827,1.2646579369710986
100G,120.29184571255864,5.875467692541066
