FileSize,Speed_Mean,Speed_SE
1M,,
10M,1.2364913130101782,0.10918883766980256
100M,10.679371061671208,0.727555760066067
1G,73.56148322092947,3.4547564110764886
10G,125.83721467584633,0.8633499994103985
100G,88.29858607639628,3.8184367324538835
